,COUNTRY,YEAR,DEATH,FAVG,FDEATH,FLBIRTH,LBIRTH,MDEATH,MLBIRTH
802,Switzerland,2012,64173.0,4051473.0,33476.0,39729.0,82164.0,30697.0,42435.0
803,Switzerland,2013,64961.0,4094038.0,33704.0,40136.0,82731.0,31257.0,42595.0
804,Switzerland,2014,63938.0,4140663.0,32988.0,41437.0,85287.0,30950.0,43850.0
805,Switzerland,2015,67606.0,4184721.0,34960.0,41910.0,86559.0,32646.0,44649.0
806,Switzerland,2016,64964.0,4225884.0,33681.0,42951.0,87883.0,31283.0,44932.0
807,Switzerland,2017,66971.0,4261905.0,34565.0,42508.0,87381.0,32406.0,44873.0
808,Switzerland,2018,67088.0,4292551.0,34692.0,42838.0,87851.0,32396.0,45013.0
809,Switzerland,2019,67780.0,4322288.0,35025.0,42049.0,86172.0,32755.0,44123.0
810,Switzerland,2020,76195.0,4352436.0,38570.0,41615.0,85914.0,37625.0,44299.0
811,Switzerland,2021,71192.0,4384145.0,36085.0,43716.0,89644.0,35107.0,45928.0
812,Switzerland,2022,74425.0,,,,82371.0,,
813,UK,2001,602268.0,30287648.0,315511.0,326400.0,669123.0,286757.0,342700.0
814,UK,2002,606214.0,30394595.0,318380.0,325600.0,668777.0,287834.0,343200.0
815,UK,2003,611185.0,30517366.0,322583.0,339000.0,695549.0,288602.0,356600.0
816,UK,2004,583082.0,30672726.0,305242.0,348410.0,715996.0,277840.0,367586.0
817,UK,2005,582663.0,30865972.0,305860.0,352525.0,722549.0,276803.0,370024.0
818,UK,2006,572224.0,31073714.0,298023.0,365651.0,748563.0,274201.0,382912.0
819,UK,2007,574687.0,31292872.0,299797.0,375547.0,772245.0,274890.0,396698.0
820,UK,2008,579697.0,31516559.0,302952.0,387646.0,794383.0,276745.0,406737.0
821,UK,2009,559617.0,31733524.0,288813.0,385105.0,790204.0,270804.0,405099.0
822,UK,2010,561666.0,31956135.0,290721.0,393516.0,807271.0,270945.0,413755.0
823,UK,2011,552232.0,32179945.0,284741.0,393866.0,807776.0,267491.0,413910.0
824,UK,2012,569024.0,32385034.0,295677.0,395912.0,812970.0,273347.0,417058.0
825,UK,2013,574945.0,32584519.0,296683.0,379000.0,778358.0,278262.0,399358.0
826,UK,2014,568840.0,32803555.0,291321.0,377763.0,775908.0,277519.0,398145.0
827,UK,2015,601272.0,33036139.0,309497.0,377986.0,776746.0,291775.0,398760.0
828,UK,2016,595655.0,33258694.0,303583.0,376905.0,774386.0,292072.0,397481.0
829,UK,2017,605748.0,33464012.0,307749.0,367724.0,754754.0,297999.0,387030.0
830,UK,2018,614313.0,33654848.0,310975.0,,730918.0,303338.0,
831,UK,2019,604621.0,,,,712699.0,,
832,Ukraine,2001,745952.0,26028896.0,,,376478.0,,
833,Ukraine,2002,754911.0,25817580.0,,,390688.0,,
834,Ukraine,2003,765408.0,25612922.0,,,408589.0,,
835,Ukraine,2004,761261.0,25430870.0,369891.0,207335.0,427259.0,391370.0,219924.0
836,Ukraine,2005,781961.0,25260486.0,378521.0,206470.0,426086.0,403440.0,219616.0
837,Ukraine,2006,758092.0,25102757.0,371103.0,224097.0,460368.0,386989.0,236271.0
838,Ukraine,2007,762877.0,24962821.0,369602.0,229416.0,472657.0,393275.0,243241.0
839,Ukraine,2008,754460.0,24836529.0,367996.0,247001.0,510589.0,386464.0,263588.0
840,Ukraine,2009,706739.0,24726976.0,355344.0,247681.0,512525.0,351395.0,264844.0
841,Ukraine,2010,698235.0,24620544.0,356986.0,240854.0,497689.0,341249.0,256835.0
842,Ukraine,2011,664588.0,24521067.0,339106.0,243162.0,502595.0,325482.0,259433.0
843,Ukraine,2012,663139.0,24443259.0,337555.0,251957.0,520705.0,325584.0,268748.0
844,Ukraine,2013,662368.0,24368777.0,337671.0,243919.0,503657.0,324697.0,259738.0
845,Ukraine,2014,632296.0,,321625.0,225839.0,465882.0,310671.0,240043.0
846,Ukraine,2015,594796.0,22922417.0,303235.0,198935.0,411781.0,291561.0,212846.0
847,Ukraine,2016,583631.0,22821662.0,297735.0,191843.0,397037.0,285896.0,205194.0
848,Ukraine,2017,574123.0,22714456.0,292339.0,176459.0,363987.0,281784.0,187528.0
849,Ukraine,2018,587665.0,22593439.0,297132.0,162457.0,335874.0,290533.0,173417.0
850,Ukraine,2019,581114.0,22458816.0,293601.0,149025.0,308817.0,287513.0,159792.0
851,Ukraine,2020,616835.0,22306340.0,311080.0,141889.0,293457.0,305755.0,151568.0
852,Ukraine,2021,714263.0,22107030.0,0.0,131786.0,271983.0,0.0,140197.0
