DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,AT,2022,10.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2001,8.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2002,8.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2003,8.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2004,8.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2005,9.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2006,8.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2007,9.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2008,8.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2009,9.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2010,9.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2011,9.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2012,9.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2013,9.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2014,9.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2016,10.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2017,10.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BA,2018,10.8,p
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2001,10.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2002,10.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2003,10.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2004,9.7,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2005,9.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2006,9.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2007,9.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2008,9.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2009,9.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2010,9.7,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2011,9.4,b
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2012,9.8,b
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2013,9.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2014,9.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2015,9.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2016,9.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2017,9.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2018,9.7,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2019,9.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2020,11.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2021,9.7,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BE,2022,10.0,p
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2001,14.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2002,14.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2003,14.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2004,14.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2005,14.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2006,14.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2007,15.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2008,14.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2009,14.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2010,14.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2011,14.7,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2012,15.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2013,14.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2014,15.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2015,15.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2016,15.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2017,15.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2018,15.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2019,15.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2020,18.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2021,21.7,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,BG,2022,18.4,b
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2001,8.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2002,8.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2003,8.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2004,8.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2005,8.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2006,8.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2007,8.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2008,8.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2009,8.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2010,8.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2011,7.8,b
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2012,8.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2013,8.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2014,7.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2015,8.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2016,7.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2017,7.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2018,7.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2019,7.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2020,8.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2021,8.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CH,2022,8.5,p
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2001,6.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2002,7.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2003,7.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2004,7.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2005,7.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2006,6.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2007,7.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2008,6.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2009,6.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2010,6.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2011,6.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2012,6.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2013,6.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2014,6.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2015,6.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2016,6.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2017,7.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2018,6.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2019,7.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2020,7.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2021,8.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CY,2022,7.9,p
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2001,10.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2002,10.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2003,10.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2004,10.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2005,10.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2006,10.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2007,10.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2008,10.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2009,10.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2010,10.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2011,10.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2012,10.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2013,10.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2014,10.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2015,10.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2016,10.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2017,10.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2018,10.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2019,10.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2020,12.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2021,13.3,b
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,CZ,2022,11.3,b
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2001,10.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2002,10.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2003,10.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2004,9.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2005,10.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2006,10.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2007,10.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2008,10.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2009,10.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2010,10.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2011,10.6,b
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2012,10.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2013,11.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2014,10.7,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2015,11.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2016,11.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2017,11.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2018,11.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2019,11.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2020,11.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2021,12.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DE,2022,12.7,p
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2001,10.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2002,10.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2003,10.7,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2004,10.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2005,10.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2006,10.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2007,10.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2008,9.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2009,9.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2010,9.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2011,9.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2012,9.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2013,9.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2014,9.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2015,9.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2016,9.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2017,9.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2018,9.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2019,9.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2020,9.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2021,9.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,DK,2022,10.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2001,13.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2002,13.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2003,13.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2004,13.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2005,12.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2006,12.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2007,13.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2008,12.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2009,12.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2010,11.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2011,11.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2012,11.7,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2013,11.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2014,11.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2015,11.6,b
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2016,11.7,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2017,11.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2018,11.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2019,11.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2020,11.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2021,14.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EE,2022,12.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2001,9.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2002,9.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2003,9.7,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2004,9.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2005,9.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2006,9.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2007,9.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2008,9.7,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2009,9.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2010,9.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2011,10.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2012,10.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2013,10.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2014,10.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2015,11.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2016,11.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2017,11.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2018,11.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2019,11.7,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2020,12.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2021,13.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,EL,2022,13.4,ep
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2001,8.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2002,8.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2003,9.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2004,8.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2005,8.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2006,8.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2007,8.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2008,8.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2009,8.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2010,8.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2011,8.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2012,8.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2013,8.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2014,8.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2015,9.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2016,8.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2017,9.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2018,9.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2019,8.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2020,10.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2021,9.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,ES,2022,9.7,bp
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2001,9.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2002,9.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2003,9.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2004,9.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2005,9.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2006,9.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2007,9.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2008,9.2,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2009,9.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2010,9.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2011,9.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2012,9.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2013,9.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2014,9.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2015,9.6,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2016,9.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2017,9.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2018,9.9,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2019,9.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2020,10.0,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2021,10.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FI,2022,11.4,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FR,2001,8.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FR,2002,8.8,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FR,2003,9.1,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FR,2004,8.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FR,2005,8.5,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FR,2006,8.3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,GDEATHRT,FR,2007,8.3,
